user_pseudo_id,first_date,segment_72h,search_72h,view_item_72h,scroll_72h,add_to_cart_72h,begin_checkout_72h,purchase_72h,sessions_72h,view_item_events_72h,retained_post72h_d30
55026262.5267138378,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
55253901.7184740745,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
55272460.5817174358,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
55793663.8176112658,2020-12-16,checkout_intent_72h,0,0,1,0,1,0,2,0,0
56212554.6682276807,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
57159330.6071848564,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
57866708.8789956887,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,4,0
58280728.0640423252,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
58466796.8832540916,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
59131036.0123484986,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
59818190.2410849545,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
59961122.9395949761,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
60098595.9452953363,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,2,2,0
60297825.5118797331,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
60593131.9034261068,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
60980811.9870997221,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
61038525.6736903279,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
61074986.1056568870,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
61858828.2564240230,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
62166370.5873229353,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
62209407.3864312887,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
62342714.7406041215,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,2,1,0
62568760.8383475177,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
62692039.8409156307,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
62861334.1198022699,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
63078462.9446095018,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
63449859.6875769118,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,1
63578415.7074227890,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
63778274.8935164199,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
64532431.3116341798,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
65001163.3223840562,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
65461630.9880908462,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,3,1,0
66234622.4602200930,2020-12-16,checkout_intent_72h,0,1,1,1,1,0,1,2,0
66514338.1562555702,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
66667592.7614972074,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
67393508.5563991340,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
67614599.5030943616,2020-12-16,checkout_intent_72h,1,1,1,1,1,0,1,34,0
67835801.3203653732,2020-12-16,product_viewer_scroll_72h,0,1,1,1,0,0,3,16,1
68297116.2905437475,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
69352142.9871163941,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
69427895.7432684675,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
70007315.9741855857,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
70438788.6547813636,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
70490230.3084916874,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
70746086.9838769595,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
70818241.5929533084,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
70833647.3427122158,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
71280629.3506389656,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
71458085.5968807265,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,2,2,0
71486915.9275817648,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
71911813.8872204347,2020-12-16,searcher_only_72h,1,0,1,0,0,0,1,0,0
72550420.1447889917,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
72558250.6596815498,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
72988889.2636342713,2020-12-16,low_engagement_72h,0,0,1,0,0,0,2,0,0
73790701.9317158461,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
74428308.1505377425,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
75623044.9939201432,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,1
75731308.2869902528,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
76328631.3460507089,2020-12-16,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
76685409.6222220530,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
76814331.1397302587,2020-12-16,buyer_72h,0,1,1,1,1,1,1,1,1
77396948.5328714666,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,3,0
77819217.2983839070,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
78808631.4658563552,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
79086349.9069824794,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
79743826.2543341319,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
80263580.9247973374,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,1
80873602.9798660896,2020-12-16,product_viewer_scroll_72h,1,1,1,1,0,0,4,14,0
81093232.4306802216,2020-12-16,buyer_72h,0,1,1,1,1,1,5,64,1
81516153.1355541447,2020-12-16,product_viewer_scroll_72h,0,1,1,1,0,0,1,1,0
81742485.3144370769,2020-12-16,low_engagement_72h,0,0,0,0,0,0,2,0,0
81801191.2865154264,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
82088829.3056160255,2020-12-16,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
82387073.1755594730,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
82492671.3081615074,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
82534562.0920206552,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
82796111.5993185987,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
83477998.1984206802,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
84081844.7836578569,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
84509085.1893853288,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
84523968.6879018860,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
84635960.5426271364,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
85334314.6497205754,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
85746754.9320312302,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
85812385.4396561768,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
85830911.6551195108,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
85852572.5814258523,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
87168822.1200439131,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
87490028.4020246773,2020-12-16,low_engagement_72h,0,0,1,0,0,0,3,0,0
88150016.1875224131,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
88270620.4899894119,2020-12-16,low_engagement_72h,0,0,1,0,0,0,2,0,0
89221427.4055176672,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
89781085.7431106804,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
90194601.3476266877,2020-12-16,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
90416985.7939903580,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
90652191.0607402113,2020-12-16,product_viewer_scroll_72h,0,1,1,1,0,0,1,1,0
90831163.1681606368,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
91191866.2728815893,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
91316011.3136459109,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
91614777.0740333295,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
91821550.8103554296,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
92018615.8988788336,2020-12-16,product_viewer_scroll_72h,1,1,1,0,0,0,1,1,0
97227279.5608904393,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,2,1,0
98540205.8972374526,2020-12-16,low_engagement_72h,0,0,1,0,0,0,3,0,0
182736429.0844258574,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
407802709.3634557256,2020-12-16,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
596451855.5265632742,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
1336341460.8541075589,2020-12-16,low_engagement_72h,0,0,1,0,0,0,2,0,0
1891891151.2180283452,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
1974678439.0825053953,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
2427597024.5544180780,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
2566934003.4127922052,2020-12-16,product_viewer_no_scroll_72h,0,1,0,1,0,0,1,4,0
3058021628.7606355860,2020-12-16,low_engagement_72h,0,0,1,0,0,0,2,0,0
3695735442.4459160578,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
3804999109.4955004515,2020-12-16,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
4225789425.4500392592,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
4913267807.9607074680,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
4999528160.2661797632,2020-12-16,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
5683542137.0561575940,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
6105678896.3484653540,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
6670774424.2953825882,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
7482892496.8061645862,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
7849980676.8361515498,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
8366314228.9854739652,2020-12-16,buyer_72h,0,1,1,1,1,1,1,15,1
8692775441.7820384486,2020-12-16,low_engagement_72h,0,0,0,0,0,0,1,0,0
8738343584.2316984423,2020-12-16,low_engagement_72h,0,0,1,0,0,0,1,0,0
1026043.4481623879,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,0
1160488.2375923167,2021-01-01,buyer_72h,0,1,1,1,1,1,4,102,1
1308776.9803994658,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
1422161.0871788362,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
1534689.9343310805,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
1707918.4797422153,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
1719564.6333875501,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
1729803.5105688857,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
1859470.4546513665,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,2,2,1
2432374.8482039518,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
2501661.0331987453,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
2692657.2939750667,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
2892944.4318946076,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
2917834.9881423689,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3001110.3208062401,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,4,0
3134983.8555001541,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3158627.0434170250,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3160960.1631301259,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
3411121.1120707929,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
3461577.4933409459,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
3520857.2007038972,2021-01-01,searcher_only_72h,1,0,1,0,0,0,1,0,0
3571541.3400887758,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3591207.0822213585,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3893736.0482426726,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4023319.5506057673,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4029250.8379909534,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4233290.6269558513,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
4348385.0451344105,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
4355485.2662434220,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4359148.1181336877,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4389250.3185197547,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4660006.6438818393,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4703016.2852009999,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
4902634.1944567521,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,0
4955531.4703292437,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
4978318.5705467748,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
4988306.9357224740,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
5035963.1657420274,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
5130034.9748243319,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
5218489.4627293801,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
5358713.8746057681,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
5528259.9266453279,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
5572650.7759373671,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
5951132.0900337658,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
6125306.4307329190,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
6417165.3649534326,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
6472007.2753927205,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
6566030.7092190999,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
6792366.4947044638,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
6798075.3814241598,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
6877901.8637623094,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
6982200.6187374647,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7019142.9782350484,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7032351.9989245504,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7151367.8979100797,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7286975.9169714032,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7546553.5603181148,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7576784.1677193240,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7692871.1907786541,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
7783330.9304578805,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,0
8102738.0420159851,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8236754.4856877797,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8241620.6223559147,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8242590.2212681287,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8364101.5144159440,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8438367.0354885629,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8446616.0288737180,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8510760.5712750970,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8752609.8229127987,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
8833075.1963018168,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
9065881.8908549274,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
9115846.1760565727,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
9128932.1450916752,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
11137287.0791530041,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
11623444.8090405688,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,1
11835076.4292022354,2021-01-01,searcher_only_72h,1,0,0,0,0,0,1,0,0
11869557.3962052866,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
12259026.5921982846,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
12685424.3792504835,2021-01-01,searcher_only_72h,1,0,1,0,0,0,1,0,0
12848291.3411172706,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
14669245.9404574099,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
16808990.1038632399,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
16972756.0802553069,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
17007406.8391181695,2021-01-01,checkout_intent_72h,1,1,1,1,1,0,1,24,0
17469980.7274559203,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
19403964.2379959031,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,1
19651507.2488595951,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
21172071.4673569919,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
21297781.2662168944,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
21507258.5273993992,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
23293988.0034546760,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
26912769.9069614844,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
27001583.8835961550,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
29131939.0392539138,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
30264874.8030227718,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
30606197.1308114904,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
30705129.7072529976,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
31188965.3870387348,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
31711736.9819763479,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
31855026.0202539875,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
31997071.8879272719,2020-12-31,low_engagement_72h,0,0,0,0,0,0,4,0,0
32881481.2798882282,2020-12-31,low_engagement_72h,0,0,0,0,0,0,3,0,0
33596887.1561614942,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
33873094.1420535007,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
34150985.5240340128,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,0
34197976.1962382209,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,1
34844711.2547541841,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
36382653.0120954969,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
36540399.9126204241,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
36754820.3947348094,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
36999301.8161854167,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,4,0
37840023.5560565599,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
40284231.3870162656,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
40937229.1554544663,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
43806255.8835990742,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
45042136.0558536626,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,1
45570502.0232817665,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
45815634.5045214350,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
45825119.5869348488,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
45847889.9454510034,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
46677120.0767635207,2021-01-01,low_engagement_72h,0,0,0,0,0,0,2,0,0
47121390.0494817212,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
48376517.8333193129,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
49489352.0130765941,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,2,0
50042196.7990261243,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
50578688.8876839400,2020-12-30,low_engagement_72h,0,0,0,0,0,0,2,0,1
50941491.6985759093,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
51217714.3843997313,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
51459912.9568511591,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
51647319.4554390836,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
53012328.3831245333,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
53067943.8636445638,2021-01-01,product_viewer_scroll_72h,0,1,1,1,0,0,1,9,0
53104811.8176614311,2021-01-01,buyer_72h,0,1,1,1,1,1,1,42,1
53416516.5278179924,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
53507821.9556390514,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
55580241.2160381598,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
56685039.5478183611,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
58381979.2414119931,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
59607241.4775833941,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
59693388.9477807588,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
59779404.8270933660,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
60180932.3534635820,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
60383283.3591233159,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
60488010.3334407768,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
60968540.6545323326,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
61810660.0652861010,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
65296201.5253203759,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
70149294.2699153748,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
70518398.9644805781,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
71982869.2136263119,2021-01-01,searcher_only_72h,1,0,0,0,0,0,1,0,0
72583871.8516360236,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
73119478.3604944634,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
73771456.2811002660,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
74649489.2293878149,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
74798298.9739647568,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
75553771.9708913656,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
76126932.4510180594,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
77158427.6449548042,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
77276911.9398560322,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
78602652.7846650406,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
81196825.2472779497,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
81573756.4037005425,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
81603667.0015490466,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
82631734.9530741139,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
82637393.7261976432,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,2,3,0
82991013.6587973484,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
85529674.3518627310,2021-01-01,low_engagement_72h,0,0,1,0,0,0,2,0,0
85693683.7482193025,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
86075803.2378672036,2021-01-01,low_engagement_72h,0,0,0,0,0,0,2,0,0
88070528.9290341380,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
89573719.9408202231,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
90300566.2761851283,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
90683562.8868424663,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
91110178.8716982596,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
96824193.3972973276,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
873643031.4943845565,2021-01-01,product_viewer_no_scroll_72h,0,1,0,0,0,0,1,1,0
1552980283.8541278232,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
2203587927.5758640076,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
2326362455.0498048857,2021-01-01,product_viewer_scroll_72h,0,1,1,0,0,0,1,1,0
2641428292.7834056699,2021-01-01,low_engagement_72h,0,0,0,0,0,0,2,0,0
3114071966.2050471362,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
3776693358.1901039276,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,1
4551204634.1082228445,2021-01-01,low_engagement_72h,0,0,0,0,0,0,1,0,0
5191443912.2351841803,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
5393985456.0596119848,2021-01-01,searcher_only_72h,1,0,1,0,0,0,4,0,1
5794824848.6102002531,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
6887255742.3852247323,2021-01-01,low_engagement_72h,0,0,1,0,0,0,1,0,0
1011181.9866462856,2020-12-26,low_engagement_72h,0,0,0,0,0,0,1,0,0
1061291.6946552725,2020-12-26,low_engagement_72h,0,0,1,0,0,0,1,0,0
1113088.7928100297,2020-12-26,low_engagement_72h,0,0,0,0,0,0,1,0,0
1156394.4345430836,2020-12-26,low_engagement_72h,0,0,0,0,0,0,1,0,0
1298126.3133019252,2020-12-26,product_viewer_scroll_72h,0,1,1,1,0,0,8,5,0
